source,target,startPage,type,weight
896,897,5,Undirected,1
896,899,5,Undirected,1
896,898,5,Undirected,1
896,900,5,Undirected,1
897,899,5,Undirected,1
897,898,5,Undirected,1
897,900,5,Undirected,1
899,898,5,Undirected,1
899,900,5,Undirected,1
898,900,5,Undirected,1
896,897,6,Undirected,1
896,899,6,Undirected,1
896,903,6,Undirected,1
896,901,6,Undirected,1
896,902,6,Undirected,1
896,904,6,Undirected,1
896,905,6,Undirected,1
896,906,6,Undirected,1
896,907,6,Undirected,1
897,899,6,Undirected,1
897,903,6,Undirected,1
897,901,6,Undirected,1
897,902,6,Undirected,1
897,904,6,Undirected,1
897,905,6,Undirected,1
897,906,6,Undirected,1
897,907,6,Undirected,1
899,903,6,Undirected,1
899,901,6,Undirected,1
899,902,6,Undirected,1
899,904,6,Undirected,1
899,905,6,Undirected,1
899,906,6,Undirected,1
899,907,6,Undirected,1
903,901,6,Undirected,1
903,902,6,Undirected,1
903,904,6,Undirected,1
903,905,6,Undirected,1
903,906,6,Undirected,1
903,907,6,Undirected,1
901,902,6,Undirected,1
901,904,6,Undirected,1
901,905,6,Undirected,1
901,906,6,Undirected,1
901,907,6,Undirected,1
902,904,6,Undirected,1
902,905,6,Undirected,1
902,906,6,Undirected,1
902,907,6,Undirected,1
904,905,6,Undirected,1
904,906,6,Undirected,1
904,907,6,Undirected,1
905,906,6,Undirected,1
905,907,6,Undirected,1
906,907,6,Undirected,1
896,897,7,Undirected,1
896,903,7,Undirected,1
896,904,7,Undirected,1
896,905,7,Undirected,1
896,906,7,Undirected,1
896,907,7,Undirected,1
897,903,7,Undirected,1
897,904,7,Undirected,1
897,905,7,Undirected,1
897,906,7,Undirected,1
897,907,7,Undirected,1
903,904,7,Undirected,1
903,905,7,Undirected,1
903,906,7,Undirected,1
903,907,7,Undirected,1
904,905,7,Undirected,1
904,906,7,Undirected,1
904,907,7,Undirected,1
905,906,7,Undirected,1
905,907,7,Undirected,1
906,907,7,Undirected,1
896,897,8,Undirected,1
896,898,8,Undirected,1
896,899,8,Undirected,1
896,903,8,Undirected,1
896,907,8,Undirected,1
896,2504,8,Undirected,1
897,898,8,Undirected,1
897,899,8,Undirected,1
897,903,8,Undirected,1
897,907,8,Undirected,1
897,2504,8,Undirected,1
898,899,8,Undirected,1
898,903,8,Undirected,1
898,907,8,Undirected,1
898,2504,8,Undirected,1
899,903,8,Undirected,1
899,907,8,Undirected,1
899,2504,8,Undirected,1
903,907,8,Undirected,1
903,2504,8,Undirected,1
907,2504,8,Undirected,1
896,897,9,Undirected,1
896,898,9,Undirected,1
896,899,9,Undirected,1
896,903,9,Undirected,1
896,904,9,Undirected,1
896,905,9,Undirected,1
896,906,9,Undirected,1
896,907,9,Undirected,1
896,2504,9,Undirected,1
897,898,9,Undirected,1
897,899,9,Undirected,1
897,903,9,Undirected,1
897,904,9,Undirected,1
897,905,9,Undirected,1
897,906,9,Undirected,1
897,907,9,Undirected,1
897,2504,9,Undirected,1
898,899,9,Undirected,1
898,903,9,Undirected,1
898,904,9,Undirected,1
898,905,9,Undirected,1
898,906,9,Undirected,1
898,907,9,Undirected,1
898,2504,9,Undirected,1
899,903,9,Undirected,1
899,904,9,Undirected,1
899,905,9,Undirected,1
899,906,9,Undirected,1
899,907,9,Undirected,1
899,2504,9,Undirected,1
903,904,9,Undirected,1
903,905,9,Undirected,1
903,906,9,Undirected,1
903,907,9,Undirected,1
903,2504,9,Undirected,1
904,905,9,Undirected,1
904,906,9,Undirected,1
904,907,9,Undirected,1
904,2504,9,Undirected,1
905,906,9,Undirected,1
905,907,9,Undirected,1
905,2504,9,Undirected,1
906,907,9,Undirected,1
906,2504,9,Undirected,1
907,2504,9,Undirected,1
896,897,10,Undirected,1
896,907,10,Undirected,1
896,899,10,Undirected,1
896,903,10,Undirected,1
896,904,10,Undirected,1
896,905,10,Undirected,1
896,906,10,Undirected,1
897,907,10,Undirected,1
897,899,10,Undirected,1
897,903,10,Undirected,1
897,904,10,Undirected,1
897,905,10,Undirected,1
897,906,10,Undirected,1
907,899,10,Undirected,1
907,903,10,Undirected,1
907,904,10,Undirected,1
907,905,10,Undirected,1
907,906,10,Undirected,1
899,903,10,Undirected,1
899,904,10,Undirected,1
899,905,10,Undirected,1
899,906,10,Undirected,1
903,904,10,Undirected,1
903,905,10,Undirected,1
903,906,10,Undirected,1
904,905,10,Undirected,1
904,906,10,Undirected,1
905,906,10,Undirected,1
896,897,11,Undirected,1
896,899,11,Undirected,1
896,903,11,Undirected,1
896,904,11,Undirected,1
896,905,11,Undirected,1
896,906,11,Undirected,1
896,907,11,Undirected,1
896,902,11,Undirected,1
896,901,11,Undirected,1
897,899,11,Undirected,1
897,903,11,Undirected,1
897,904,11,Undirected,1
897,905,11,Undirected,1
897,906,11,Undirected,1
897,907,11,Undirected,1
897,902,11,Undirected,1
897,901,11,Undirected,1
899,903,11,Undirected,1
899,904,11,Undirected,1
899,905,11,Undirected,1
899,906,11,Undirected,1
899,907,11,Undirected,1
899,902,11,Undirected,1
899,901,11,Undirected,1
903,904,11,Undirected,1
903,905,11,Undirected,1
903,906,11,Undirected,1
903,907,11,Undirected,1
903,902,11,Undirected,1
903,901,11,Undirected,1
904,905,11,Undirected,1
904,906,11,Undirected,1
904,907,11,Undirected,1
904,902,11,Undirected,1
904,901,11,Undirected,1
905,906,11,Undirected,1
905,907,11,Undirected,1
905,902,11,Undirected,1
905,901,11,Undirected,1
906,907,11,Undirected,1
906,902,11,Undirected,1
906,901,11,Undirected,1
907,902,11,Undirected,1
907,901,11,Undirected,1
902,901,11,Undirected,1
897,899,12,Undirected,1
897,902,12,Undirected,1
897,1710,12,Undirected,1
897,1711,12,Undirected,1
897,1712,12,Undirected,1
897,1713,12,Undirected,1
897,2505,12,Undirected,1
897,2506,12,Undirected,1
897,2507,12,Undirected,1
897,2508,12,Undirected,1
897,903,12,Undirected,1
897,904,12,Undirected,1
897,905,12,Undirected,1
897,906,12,Undirected,1
897,907,12,Undirected,1
897,2509,12,Undirected,1
899,902,12,Undirected,1
899,1710,12,Undirected,1
899,1711,12,Undirected,1
899,1712,12,Undirected,1
899,1713,12,Undirected,1
899,2505,12,Undirected,1
899,2506,12,Undirected,1
899,2507,12,Undirected,1
899,2508,12,Undirected,1
899,903,12,Undirected,1
899,904,12,Undirected,1
899,905,12,Undirected,1
899,906,12,Undirected,1
899,907,12,Undirected,1
899,2509,12,Undirected,1
902,1710,12,Undirected,1
902,1711,12,Undirected,1
902,1712,12,Undirected,1
902,1713,12,Undirected,1
902,2505,12,Undirected,1
902,2506,12,Undirected,1
902,2507,12,Undirected,1
902,2508,12,Undirected,1
902,903,12,Undirected,1
902,904,12,Undirected,1
902,905,12,Undirected,1
902,906,12,Undirected,1
902,907,12,Undirected,1
902,2509,12,Undirected,1
1710,1711,12,Undirected,1
1710,1712,12,Undirected,1
1710,1713,12,Undirected,1
1710,2505,12,Undirected,1
1710,2506,12,Undirected,1
1710,2507,12,Undirected,1
1710,2508,12,Undirected,1
1710,903,12,Undirected,1
1710,904,12,Undirected,1
1710,905,12,Undirected,1
1710,906,12,Undirected,1
1710,907,12,Undirected,1
1710,2509,12,Undirected,1
1711,1712,12,Undirected,1
1711,1713,12,Undirected,1
1711,2505,12,Undirected,1
1711,2506,12,Undirected,1
1711,2507,12,Undirected,1
1711,2508,12,Undirected,1
1711,903,12,Undirected,1
1711,904,12,Undirected,1
1711,905,12,Undirected,1
1711,906,12,Undirected,1
1711,907,12,Undirected,1
1711,2509,12,Undirected,1
1712,1713,12,Undirected,1
1712,2505,12,Undirected,1
1712,2506,12,Undirected,1
1712,2507,12,Undirected,1
1712,2508,12,Undirected,1
1712,903,12,Undirected,1
1712,904,12,Undirected,1
1712,905,12,Undirected,1
1712,906,12,Undirected,1
1712,907,12,Undirected,1
1712,2509,12,Undirected,1
1713,2505,12,Undirected,1
1713,2506,12,Undirected,1
1713,2507,12,Undirected,1
1713,2508,12,Undirected,1
1713,903,12,Undirected,1
1713,904,12,Undirected,1
1713,905,12,Undirected,1
1713,906,12,Undirected,1
1713,907,12,Undirected,1
1713,2509,12,Undirected,1
2505,2506,12,Undirected,1
2505,2507,12,Undirected,1
2505,2508,12,Undirected,1
2505,903,12,Undirected,1
2505,904,12,Undirected,1
2505,905,12,Undirected,1
2505,906,12,Undirected,1
2505,907,12,Undirected,1
2505,2509,12,Undirected,1
2506,2507,12,Undirected,1
2506,2508,12,Undirected,1
2506,903,12,Undirected,1
2506,904,12,Undirected,1
2506,905,12,Undirected,1
2506,906,12,Undirected,1
2506,907,12,Undirected,1
2506,2509,12,Undirected,1
2507,2508,12,Undirected,1
2507,903,12,Undirected,1
2507,904,12,Undirected,1
2507,905,12,Undirected,1
2507,906,12,Undirected,1
2507,907,12,Undirected,1
2507,2509,12,Undirected,1
2508,903,12,Undirected,1
2508,904,12,Undirected,1
2508,905,12,Undirected,1
2508,906,12,Undirected,1
2508,907,12,Undirected,1
2508,2509,12,Undirected,1
903,904,12,Undirected,1
903,905,12,Undirected,1
903,906,12,Undirected,1
903,907,12,Undirected,1
903,2509,12,Undirected,1
904,905,12,Undirected,1
904,906,12,Undirected,1
904,907,12,Undirected,1
904,2509,12,Undirected,1
905,906,12,Undirected,1
905,907,12,Undirected,1
905,2509,12,Undirected,1
906,907,12,Undirected,1
906,2509,12,Undirected,1
907,2509,12,Undirected,1
897,903,13,Undirected,1
897,1712,13,Undirected,1
897,899,13,Undirected,1
897,904,13,Undirected,1
897,1711,13,Undirected,1
897,1713,13,Undirected,1
903,1712,13,Undirected,1
903,899,13,Undirected,1
903,904,13,Undirected,1
903,1711,13,Undirected,1
903,1713,13,Undirected,1
1712,899,13,Undirected,1
1712,904,13,Undirected,1
1712,1711,13,Undirected,1
1712,1713,13,Undirected,1
899,904,13,Undirected,1
899,1711,13,Undirected,1
899,1713,13,Undirected,1
904,1711,13,Undirected,1
904,1713,13,Undirected,1
1711,1713,13,Undirected,1
730,1713,14,Undirected,1
730,896,14,Undirected,1
730,897,14,Undirected,1
730,899,14,Undirected,1
730,904,14,Undirected,1
730,1715,14,Undirected,1
730,1758,14,Undirected,1
730,1712,14,Undirected,1
730,903,14,Undirected,1
730,2510,14,Undirected,1
730,1710,14,Undirected,1
730,1711,14,Undirected,1
1713,896,14,Undirected,1
1713,897,14,Undirected,1
1713,899,14,Undirected,1
1713,904,14,Undirected,1
1713,1715,14,Undirected,1
1713,1758,14,Undirected,1
1713,1712,14,Undirected,1
1713,903,14,Undirected,1
1713,2510,14,Undirected,1
1713,1710,14,Undirected,1
1713,1711,14,Undirected,1
896,897,14,Undirected,1
896,899,14,Undirected,1
896,904,14,Undirected,1
896,1715,14,Undirected,1
896,1758,14,Undirected,1
896,1712,14,Undirected,1
896,903,14,Undirected,1
896,2510,14,Undirected,1
896,1710,14,Undirected,1
896,1711,14,Undirected,1
897,899,14,Undirected,1
897,904,14,Undirected,1
897,1715,14,Undirected,1
897,1758,14,Undirected,1
897,1712,14,Undirected,1
897,903,14,Undirected,1
897,2510,14,Undirected,1
897,1710,14,Undirected,1
897,1711,14,Undirected,1
899,904,14,Undirected,1
899,1715,14,Undirected,1
899,1758,14,Undirected,1
899,1712,14,Undirected,1
899,903,14,Undirected,1
899,2510,14,Undirected,1
899,1710,14,Undirected,1
899,1711,14,Undirected,1
904,1715,14,Undirected,1
904,1758,14,Undirected,1
904,1712,14,Undirected,1
904,903,14,Undirected,1
904,2510,14,Undirected,1
904,1710,14,Undirected,1
904,1711,14,Undirected,1
1715,1758,14,Undirected,1
1715,1712,14,Undirected,1
1715,903,14,Undirected,1
1715,2510,14,Undirected,1
1715,1710,14,Undirected,1
1715,1711,14,Undirected,1
1758,1712,14,Undirected,1
1758,903,14,Undirected,1
1758,2510,14,Undirected,1
1758,1710,14,Undirected,1
1758,1711,14,Undirected,1
1712,903,14,Undirected,1
1712,2510,14,Undirected,1
1712,1710,14,Undirected,1
1712,1711,14,Undirected,1
903,2510,14,Undirected,1
903,1710,14,Undirected,1
903,1711,14,Undirected,1
2510,1710,14,Undirected,1
2510,1711,14,Undirected,1
1710,1711,14,Undirected,1
896,897,15,Undirected,1
896,899,15,Undirected,1
896,903,15,Undirected,1
896,1712,15,Undirected,1
896,904,15,Undirected,1
896,1711,15,Undirected,1
896,1713,15,Undirected,1
896,1759,15,Undirected,1
897,899,15,Undirected,1
897,903,15,Undirected,1
897,1712,15,Undirected,1
897,904,15,Undirected,1
897,1711,15,Undirected,1
897,1713,15,Undirected,1
897,1759,15,Undirected,1
899,903,15,Undirected,1
899,1712,15,Undirected,1
899,904,15,Undirected,1
899,1711,15,Undirected,1
899,1713,15,Undirected,1
899,1759,15,Undirected,1
903,1712,15,Undirected,1
903,904,15,Undirected,1
903,1711,15,Undirected,1
903,1713,15,Undirected,1
903,1759,15,Undirected,1
1712,904,15,Undirected,1
1712,1711,15,Undirected,1
1712,1713,15,Undirected,1
1712,1759,15,Undirected,1
904,1711,15,Undirected,1
